,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
0,2022-10-01 00:00:00,37.891586,115.144497,71.94232688596396,18.78529213523544,21.79653000000002,0.0,0.0,1007.0364,1.5625821,152.56853281368876,23.353649349268775,南东南,1,0,晴,0
1,2022-10-01 00:15:00,37.891586,115.144497,72.73596864417634,18.903424000079077,21.71952250000004,0.0,0.0,1007.110025,1.56972685,151.16792583710134,23.29019504078084,南东南,1,0,晴,0
2,2022-10-01 00:30:00,37.891586,115.144497,73.53821341214135,19.0222061757501,21.642515000000003,0.0,0.0,1007.18365,1.5768716,149.7783956152691,23.2268707861943,南东南,1,0,晴,0
3,2022-10-01 00:45:00,37.891586,115.144497,74.34915334566583,19.14164169732669,21.565507500000024,0.0,0.0,1007.257275,1.5840163500000002,148.4014246839156,23.163677194077128,南东南,1,0,晴,0
4,2022-10-01 01:00:00,37.891586,115.144497,75.16888158225706,19.261733611255007,21.488500000000045,0.0,0.0,1007.3309,1.5911611,147.03841099289548,23.10061487528806,南东南,1,0,晴,0
5,2022-10-01 01:15:00,37.891586,115.144497,74.11297493704816,19.146592782590805,21.62177500000007,0.0,0.0,1007.17,2.031465525,152.2006679855917,22.93401092292853,南东南,2,0,晴,0
6,2022-10-01 01:30:00,37.891586,115.144497,73.07218760229193,19.032055318530592,21.75505000000004,0.0,0.0,1007.0091,2.47176995,155.53854807709268,22.767527933584933,南东南,2,0,晴,0
7,2022-10-01 01:45:00,37.891586,115.144497,72.04629784830907,18.91811853438882,21.88832500000001,0.0,0.0,1006.8482,2.912074375,157.85943618070033,22.601165365769344,南东南,2,0,晴,0
8,2022-10-01 02:00:00,37.891586,115.144497,71.0350872887495,18.804779755083807,22.021600000000035,0.0,0.0,1006.6873,3.3523788,159.56154461193836,22.4349226799574,南东南,2,0,晴,0
9,2022-10-01 02:15:00,37.891586,115.144497,71.14061703726372,18.734727969709,21.93602500000003,0.0,0.0,1006.651075,3.315960425,159.8412391159667,22.353083442929645,南东南,2,0,晴,0
10,2022-10-01 02:30:00,37.891586,115.144497,71.24642606226134,18.66490492726493,21.850450000000023,0.0,0.0,1006.61485,3.27954205,160.1271600937694,22.27128966990398,南东南,2,0,晴,0
11,2022-10-01 02:45:00,37.891586,115.144497,71.35251530142145,18.59530999354721,21.764875000000018,0.0,0.0,1006.578625,3.243123675,160.41950307572506,22.18954123499161,南东南,2,0,晴,0
12,2022-10-01 03:00:00,37.891586,115.144497,71.45888569621535,18.525942535765303,21.67930000000001,0.0,0.0,1006.5424,3.2067053,160.71847113662494,22.107838012584168,南东南,2,0,晴,0
13,2022-10-01 03:15:00,37.891586,115.144497,71.56557241112081,18.45681074769485,21.593725000000006,0.0,0.0,1006.5062,3.1706516,161.02435836752966,22.025944598957945,南东南,2,0,晴,0
14,2022-10-01 03:30:00,37.891586,115.144497,71.67254231005822,18.38790511645298,21.50815,0.0,0.0,1006.47,3.1345979,161.3373013326825,21.94409613596356,南东南,2,0,晴,0
15,2022-10-01 03:45:00,37.891586,115.144497,71.77979634656612,18.31922501371832,21.42257500000005,0.0,0.0,1006.4338,3.0985442,161.6575276725664,21.862292498879142,南东南,2,0,晴,0
16,2022-10-01 04:00:00,37.891586,115.144497,71.8873354780497,18.25076981257341,21.33700000000005,0.0,0.0,1006.3976,3.0624905,161.985273926508,21.78053356326109,南东南,2,0,晴,0
17,2022-10-01 04:15:00,37.891586,115.144497,74.29387561118446,18.572158319961435,21.08469500000001,0.0,0.0,1006.544,2.74710265,159.4324553266316,21.779757467210423,南东南,2,0,晴,0
18,2022-10-01 04:30:00,37.891586,115.144497,76.78041081261624,18.89849500816134,20.832390000000032,0.0,0.0,1006.6904,2.4317148,156.18849764119014,21.779971535703023,南东南,2,0,晴,0
19,2022-10-01 04:45:00,37.891586,115.144497,79.3495977461062,19.229844380038163,20.580085000000054,0.0,0.0,1006.8368,2.11632695,151.96114383322896,21.781188719131293,南东南,2,0,晴,0
20,2022-10-01 05:00:00,37.891586,115.144497,82.00418177851023,19.566271612275145,20.32778000000002,0.0,0.0,1006.9832,1.8009391,146.298875288632,21.783422104078056,南东南,2,0,晴,0
21,2022-10-01 05:15:00,37.891586,115.144497,82.79628268544134,19.7131090464436,20.293184999999998,0.0,0.0,1007.03195,1.810691925,150.08738677433487,21.769370684384093,南东南,2,0,晴,0
22,2022-10-01 05:30:00,37.891586,115.144497,83.59550263786826,19.86091062898302,20.258590000000027,0.0,0.0,1007.0807,1.82044475,153.86752536222832,21.755511786862478,南东南,2,0,晴,0
23,2022-10-01 05:45:00,37.891586,115.144497,84.40190096637386,20.00968172310848,20.22399500000006,0.0,0.0,1007.12945,1.830197575,157.60680112344232,21.74184648331704,南东南,2,0,晴,0
24,2022-10-01 06:00:00,37.891586,115.144497,85.21553745895534,20.15942771594899,20.189400000000035,0.0,0.0,1007.1782,1.8399504,161.2747918624109,21.728375850337187,南东南,2,0,晴,0
25,2022-10-01 06:15:00,37.891586,115.144497,85.75556917587373,20.3874334359431,20.26917500000002,0.0,2.39870675,1007.373435,1.6162620175,162.5671441990545,22.00459033325829,南东南,2,0,晴,0
26,2022-10-01 06:30:00,37.891586,115.144497,86.29792949774635,20.6176936890734,20.34895000000006,0.0,4.7974135,1007.56867,1.392573635,164.27937337016533,22.281253987333077,南东南,1,0,晴,0
27,2022-10-01 06:45:00,37.891586,115.144497,86.8426219774893,20.85022734272204,20.428725000000043,0.0,7.19612025,1007.763905,1.1688852525,166.6504944380844,22.558370568345,南东南,1,0,晴,148
28,2022-10-01 07:00:00,37.891586,115.144497,87.38965014327005,21.085053390650067,20.508500000000023,0.0,9.594827,1007.95914,0.94519687,170.1356994382115,22.835943857207997,南,1,0,晴,215
29,2022-10-01 07:15:00,37.891586,115.144497,89.01645359878673,21.14486755291664,20.255550000000028,0.326888325,11.16069125,1007.993205,1.1060029275,165.1795703193384,22.472787497679388,南东南,1,13,小雨,-465
30,2022-10-01 07:30:00,37.891586,115.144497,90.67623344427412,21.204830169519443,20.00260000000003,0.65377665,12.7265555,1008.02727,1.266808985,161.4583838703213,22.10966166335959,南东南,1,13,小雨,-154
31,2022-10-01 07:45:00,37.891586,115.144497,92.36971246487238,21.26494155250743,19.74965000000003,0.980664975,14.29241975,1008.061335,1.4276150424999998,158.5840791678735,21.746566423531743,南东南,1,13,小雨,-1300
32,2022-10-01 08:00:00,37.891586,115.144497,94.09763046942562,21.3252020144551,19.496700000000036,1.3075533,15.858284,1008.0954,1.5884211,156.30769095956308,21.38350184763557,南东南,1,13,小雨,-2401
33,2022-10-01 08:15:00,37.891586,115.144497,94.7848675180128,21.50582495811785,19.51532500000002,1.72787315,32.831608,1008.231335,1.43211409,157.9700504905285,21.541058543218533,南东南,1,13,小雨,-691
34,2022-10-01 08:30:00,37.891586,115.144497,95.4762922413328,21.687785240820556,19.533950000000004,2.148193,49.804932,1008.36727,1.27580708,160.04720658060631,21.69888193010856,南东南,1,13,小雨,-3192
35,2022-10-01 08:45:00,37.891586,115.144497,96.17192444333251,21.871091239917888,19.552575000000047,2.5685128500000003,66.778256,1008.503205,1.11950007,162.708324847882,21.856973678383223,南东南,1,14,中雨,-1440
36,2022-10-01 09:00:00,37.891586,115.144497,96.87178398850216,22.055751374732317,19.571200000000037,2.9888327,83.75158,1008.63914,0.96319306,166.22168421129425,22.0153354664826,南东南,1,14,中雨,-2708
