index,date,latitude,longitude,humidity,vapor_pressure,temperature,precip,solar_radiation,pressure,wind_speed,wind_direction_degree,feels_like,wind_direction,wind_scale,code,text,power
171,19,37.891586,115.144497,89.9116258456343,21.093146578200127,20.054100000000005,0.0,0.0,1007.346625,0.986716875,30.418891035292063,22.324527202055872,北东北,1,0,晴,0
175,20,37.891586,115.144497,91.44261133026448,21.13660793347809,19.81471250000004,0.0,0.0,1007.84035,0.8769468625000001,3.579957040638021,22.148490998033218,北,1,0,晴,0
179,21,37.891586,115.144497,93.02944748187036,21.145642969054364,19.54435749999999,0.0,0.0,1008.1595,0.7221094125,30.56985629870232,21.961757301886024,北东北,1,0,晴,0
183,22,37.891586,115.144497,94.33043740951088,21.22049805656209,19.377790000000005,0.0,0.0,1008.4098,1.0278285,11.734828396410704,21.599808280699023,北东北,1,0,晴,0
187,23,37.891586,115.144497,94.72840979331502,21.194215658887604,19.2902125,0.0,0.0,1008.4411375,0.861206825,15.51157798825102,21.60919332567568,北东北,1,0,晴,0
191,0,37.891586,115.144497,94.90084467015826,21.05187926379964,19.152810000000045,0.0,0.0,1007.9082425,0.615138655,9.758729560056535,21.593770115789056,北,1,0,晴,0
195,1,37.891586,115.144497,94.8854080500334,20.99513066062256,19.11210750000004,0.0,0.0,1007.486055,0.8606612975,23.88010804221244,21.37932167534171,北东北,1,0,晴,0
199,2,37.891586,115.144497,96.38123971898251,20.995795884870915,18.861915000000067,0.1356341025,0.0,1006.993365,1.0205323375000002,40.84125434719394,21.007924565621604,东北,1,13,小雨,0
203,3,37.891586,115.144497,97.10980091870856,21.00879451072843,18.75129000000004,1.3032195925,0.0,1006.969425,0.760738425,56.11410598009808,21.061056276627,东北,1,13,小雨,0
207,4,37.891586,115.144497,97.86530888839054,21.046172627408687,18.65578,0.80331905,0.0,1007.538225,1.031168875,4.639958270823769,20.790573927950263,北,1,13,小雨,0
211,5,37.891586,115.144497,98.5057919354766,21.056636378884203,18.559480000000008,3.04597665,0.0,1007.93385,1.1119568000000002,350.3094935768068,20.63714437685722,北,1,14,中雨,0
215,6,37.891586,115.144497,98.35177110779524,21.008043258042218,18.547570000000007,3.1952546500000003,0.0,1008.1963,1.264777025,13.153731843234397,20.515376539037145,北东北,1,14,中雨,0
219,7,37.891586,115.144497,98.30898250854352,21.00446195117116,18.55179750000002,3.669685875,4.1692695,1008.635175,1.015335545,357.6921387766647,20.68132080195717,北,1,14,中雨,0
223,8,37.891586,115.144497,98.52022689944828,21.14234265232043,18.62204250000002,2.5709875,36.4862225,1009.0066625,1.551200865,357.13089016856395,20.435654538384803,北,1,14,中雨,-112525
227,9,37.891586,115.144497,98.2781535951401,21.35446739370636,18.821067500000023,1.21853558,110.3239495,1009.6298375,1.817423525,1.143499814171122,20.517814956464747,北,2,13,小雨,-345224
231,10,37.891586,115.144497,95.62738139669304,21.48433042780934,19.35690750000004,0.2289881099999999,69.5852685,1010.03235,1.5543457,7.276671108761832,21.287872358960737,北,1,13,小雨,-934566
235,11,37.891586,115.144497,92.90566193263945,21.668619794663453,19.959745,0.0,121.961022,1010.537125,1.829488525,358.5320980138905,21.7906059229606,北,2,0,晴,-1386446
239,12,37.891586,115.144497,89.65155335051695,21.49760681116209,20.408365000000003,0.0,143.368655,1011.168905,1.8542482,5.303911642554908,22.22025264304325,北,2,0,晴,-1389790
243,13,37.891586,115.144497,91.81954940320396,21.558972912761003,20.067772500000046,0.1566008775,453.771865,1011.637985,2.440194725,29.502516831659733,21.487321748888284,北东北,2,13,小雨,-1217112
247,14,37.891586,115.144497,84.42692369468696,19.623883013389023,19.904532500000016,0.115552728,240.0984275,1012.637625,3.6612739,49.532413305028456,20.132965899488887,东北,3,13,小雨,-975367
251,15,37.891586,115.144497,88.47512897381563,17.232591921237404,17.082137500000044,0.4974620535,107.4517075,1013.492925,3.51081775,66.68328131215151,16.734601632189822,东东北,3,13,小雨,-760871
255,16,37.891586,115.144497,89.38160328790762,15.942263884707232,15.699787500000014,0.37989975,81.3386625,1014.3029,3.35604555,69.48415870346841,15.099009948049565,东东北,2,13,小雨,-527801
259,17,37.891586,115.144497,85.57631966639342,15.35414330402255,15.792255000000011,0.1052560669999999,24.70397,1015.497575,3.4355078,62.82993638283128,15.028899584967776,东东北,3,13,小雨,-84659
263,18,37.891586,115.144497,79.7316077673916,14.146471749294026,15.617662500000051,0.0,1.9334225,1017.06105,2.504475875,52.89056408711785,15.20628402962868,东北,2,0,晴,-18111
267,19,37.891586,115.144497,73.90900370925722,12.930289559792175,15.398370000000057,0.0,0.0,1018.65475,2.247914825,55.59475274217768,14.895737936808327,东北,2,0,晴,0
271,20,37.891586,115.144497,68.6607459801806,11.910867977452614,15.2665475,0.0,0.0,1020.3358,2.92306555,62.522671804871095,14.112413108693367,东东北,2,0,晴,0
275,21,37.891586,115.144497,62.32401006609541,10.509297613246874,14.825872500000004,0.0,0.0,1021.560475,3.35911285,58.02025876439872,13.077818252597917,东东北,2,0,晴,0
279,22,37.891586,115.144497,57.82703948765585,9.430051607646549,14.307792500000003,0.0,0.0,1022.52095,3.01273475,58.98791859410686,12.533303421128116,东东北,2,0,晴,0
283,23,37.891586,115.144497,56.37406217374483,8.866448250539543,13.750130000000013,0.0,0.0,1023.55265,2.191881175,55.20137826293244,12.35775828903882,东北,2,0,晴,0
287,0,37.891586,115.144497,52.695065941184815,8.109368325868314,13.415812500000015,0.0,0.0,1024.2084,2.69113695,33.807686833823,11.524452882107628,东北,2,0,晴,0
291,1,37.891586,115.144497,45.91298767879506,6.905403044237811,13.06441000000001,0.0,0.0,1024.818175,3.199293325,46.4627642724781,10.57786488440209,东北,2,0,晴,0
295,2,37.891586,115.144497,42.1591981401743,6.191934111267617,12.701492500000027,0.0,0.0,1025.051445,2.6956798,45.29487375771168,10.37450990643998,东北,2,0,晴,0
299,3,37.891586,115.144497,42.36192081759377,6.136797684679396,12.492095000000065,0.0,0.0,1025.199415,1.897841725,47.48474080003445,10.658067506667066,东北,2,0,晴,0
303,4,37.891586,115.144497,44.04791014421796,6.242929397204291,12.159377500000062,0.0,0.0,1025.851325,1.895932625,39.635570046056586,10.324529184475416,东北,2,0,晴,0
307,5,37.891586,115.144497,43.30611962407147,5.960752658656332,11.71571750000004,0.0,0.0,1026.458325,2.137497275,39.616542330196864,9.636513927563936,东北,2,0,晴,0
311,6,37.891586,115.144497,43.32136409616434,5.733072157715599,11.122522500000002,0.0,0.0,1026.789525,1.853621325,45.55709933443421,9.140925908995964,东北,2,0,晴,0
315,7,37.891586,115.144497,42.35314502866952,5.494834378237572,10.82411000000002,0.0,15.855195000000002,1027.78405,1.696881075,49.87315740196766,8.87597146983962,东北,2,0,晴,-6470
319,8,37.891586,115.144497,39.42322335568804,5.417483609137821,11.691110000000036,0.0,194.690155,1028.71032,1.897851375,48.085690336765765,9.65749224909609,东北,2,0,晴,-1196972
323,9,37.891586,115.144497,37.0437532948385,5.364869127256102,12.487817500000006,0.0,400.5907425,1028.930365,3.752352025,61.45685181377276,9.293954954723471,东东北,3,0,晴,-6177790
327,10,37.891586,115.144497,33.739173540003264,5.279346380610768,13.671375000000012,0.0,496.8234875,1029.171825,3.600142625,66.8486209207147,10.642102941867314,东东北,3,0,晴,-7179032
331,11,37.891586,115.144497,30.57915800701545,5.432629147778926,15.63803999999999,0.0,695.940975,1028.536925,2.2514666,55.3296501944148,13.653469165933709,东北,2,0,晴,-11300137
335,12,37.891586,115.144497,27.74574712516587,5.333553856005095,16.87473,0.0,792.5292,1027.7545375,1.3636162,44.07135361879293,15.533935878169444,东北,1,0,晴,-14575971
339,13,37.891586,115.144497,26.86518131009754,5.3073083380257104,17.306127500000002,0.0,619.258275,1026.5978625,1.772950875,43.25911104366477,15.724184763247235,东北,2,0,晴,-14113941
343,14,37.891586,115.144497,25.41995457462837,5.321464815527942,18.22627,0.0,581.9876,1025.458675,1.83211895,50.1689711522092,16.673015011473854,东北,2,0,晴,-12925456
347,15,37.891586,115.144497,24.854101096189183,5.155149082868897,18.07912250000004,0.0,524.9641775,1024.77075,1.4837321499999998,51.59320854981479,16.708847411256894,东北,1,0,晴,-11068386
351,16,37.891586,115.144497,24.357466029717912,5.088470542270496,18.193210000000025,0.0,339.13472249999995,1024.422575,1.658274325,70.06175658966481,16.704153835357857,东东北,2,0,晴,-7948589
355,17,37.891586,115.144497,27.55590188983441,5.322871673321247,16.951385000000016,0.0,131.234895,1024.228,1.1164050275,92.14690356271768,15.774504907232611,东,1,0,晴,-4224561
359,18,37.891586,115.144497,35.29047483445764,5.797227086927759,14.420945000000016,0.0,20.042295,1024.282325,1.1188609925,124.56560204122488,13.16026848344265,东南,1,0,晴,-545449
363,19,37.891586,115.144497,44.52666495096121,6.413162973012025,12.403987500000028,0.0,0.0,1024.79085,1.12179785,116.56219576862888,11.1234044194556,东东南,1,0,晴,0
367,20,37.891586,115.144497,49.38378369280112,6.602807894927062,11.27723500000002,0.0,0.0,1025.44965,0.6131480975,120.52258277973031,10.28640920858498,东东南,1,0,晴,0
371,21,37.891586,115.144497,52.0452300445346,6.529869922561401,10.321979999999996,0.0,0.0,1025.846325,0.177769357,94.3648314283334,9.53284557559181,东,0,0,晴,0
375,22,37.891586,115.144497,57.57522497691699,7.029878516663679,9.915722500000015,0.0,0.0,1025.922175,0.1499357865,304.81583029331534,9.596720586015897,西北,0,0,晴,0
379,23,37.891586,115.144497,63.62855135897636,7.311305203581134,9.01353499999999,0.0,0.0,1025.80622,0.2243473675,281.4002883535572,8.590724957116736,西西北,0,0,晴,0
383,0,37.891586,115.144497,70.41977631693274,7.759832476009216,8.395182500000033,0.0,0.0,1025.8116025,0.1233399274999999,298.0557857237103,8.00988330739814,西西北,0,0,晴,0
387,1,37.891586,115.144497,74.7725025732104,8.1086546638056,8.159652499999993,0.0,0.0,1025.6314375,0.061161014,306.46314206303066,7.813943957288625,西北,0,0,晴,0
391,2,37.891586,115.144497,81.99653243043898,8.386915001888006,7.302790000000016,0.0,0.0,1025.2653,0.110934148,18.302056131827243,6.740786616859923,北东北,0,0,晴,0
395,3,37.891586,115.144497,84.9820635742582,8.442903914044306,6.87853750000005,0.0,0.0,1025.170975,0.0865557175,349.5993792276261,6.26372534385455,北,0,0,晴,0
399,4,37.891586,115.144497,85.73112078834937,8.367964431594805,6.621417500000007,0.0,0.0,1025.096875,0.1301882,318.01596324279643,5.909297653608687,西北,0,0,晴,0
403,5,37.891586,115.144497,82.47944210328811,8.23498276434478,6.950665000000015,0.0,0.0,1025.240355,0.06609362225,287.7033277897656,6.404459762732383,西西北,0,0,晴,0
407,6,37.891586,115.144497,83.88687257082836,8.251700351830186,6.734064999999987,0.0,0.0,1025.508515,0.07204319325,334.47734113205604,6.135668258234596,北西北,0,0,晴,0
411,7,37.891586,115.144497,79.69372235627323,8.22190646290981,7.428637500000036,0.0,38.1892125,1025.7947350000002,0.1084259799999999,348.8074720162538,6.906289057821594,北,0,0,晴,-155621
415,8,37.891586,115.144497,67.33530663189183,8.476044363796998,10.37114500000007,0.0,206.7165475,1026.02095,0.5014220850000001,125.3309483958484,9.763679299560934,东南,1,0,晴,-2735142
419,9,37.891586,115.144497,47.134911796673165,7.460777541737545,13.8482975,0.0,326.38452,1026.6115375,0.534940475,70.90885538737487,13.259207377016857,东东北,1,0,晴,-5763642
423,10,37.891586,115.144497,31.400305413782707,5.737120859940027,16.076475000000016,0.0,426.6222525,1026.4738125,0.595519045,111.6738169200523,15.25968302541704,东东南,1,0,晴,-7977016
427,11,37.891586,115.144497,25.74311145116248,5.101416378171726,17.355132500000025,0.0,425.893465,1025.756675,0.6707591374999999,143.2804423174962,16.451955531320174,东南,1,0,晴,-6839255
431,12,37.891586,115.144497,26.25836207745705,4.829767986297986,16.181072500000028,0.0,356.8227325,1025.29835,1.1968299325,155.54235355697773,14.79966292794333,南东南,1,0,晴,-5277823
435,13,37.891586,115.144497,27.34827002066104,4.823339459115723,15.52426250000002,0.0,232.858975,1024.78465,1.111120275,161.0321469880514,14.15136327148318,南东南,1,0,晴,-3806592
439,14,37.891586,115.144497,32.113598304686704,5.37700468235664,14.716382500000009,0.0,128.417295,1024.4525125,0.4768150975,172.16106198105714,13.80981067540775,南,1,0,晴,-1422528
443,15,37.891586,115.144497,33.899601210131856,5.667400029054297,14.692755000000034,0.0,122.203715,1023.3382125,0.7921524074999999,161.4928785889092,13.637523336616283,南东南,1,0,晴,-1183260
447,16,37.891586,115.144497,35.333528847544734,5.884050842010058,14.632120000000045,0.0,132.64287000000002,1022.5357,0.729753,148.2792141729923,13.65645227390448,南东南,1,0,晴,-1644460
451,17,37.891586,115.144497,38.90150006813364,6.264320299260758,14.113180000000057,0.0,57.94079450000001,1022.631525,0.42080305,163.8039465676887,13.377965305297348,南东南,1,0,晴,-1326345
455,18,37.891586,115.144497,48.03559386772789,7.208311060058842,13.029790000000048,0.0,8.127976500000003,1022.964575,0.415584565,212.2990201434671,12.410704850707486,南西南,1,0,晴,-201302
459,19,37.891586,115.144497,53.67715269175911,7.706074899439919,12.35465750000003,0.0,0.0,1023.203225,0.6921125675,214.364084964528,11.608037635018023,西南,1,0,晴,0
463,20,37.891586,115.144497,58.0346468093447,8.113048846985325,11.950937500000007,0.0,0.0,1023.56855,0.322381095,231.75066883521572,11.49769482200234,西南,1,0,晴,0
467,21,37.891586,115.144497,59.82028898535773,8.1967511262154,11.647497499999986,0.0,0.0,1023.97925,0.3435172475,291.6514258424108,11.176035686864807,西西北,1,0,晴,0
471,22,37.891586,115.144497,61.376143397401705,8.264983911862341,11.38484249999999,0.0,0.0,1024.2466,0.22984717,257.72753313343657,10.982546468556995,西西南,0,0,晴,0
475,23,37.891586,115.144497,63.097140144429176,8.44568935650135,11.29394000000002,0.0,0.0,1024.0332375,0.1248897175,295.0845543598051,10.989597669771513,西西北,0,0,晴,0
479,0,37.891586,115.144497,65.8498391078979,8.539542256091185,10.817570000000046,0.0,0.0,1023.6635875,0.07070751,271.58788215755897,10.533920494377831,西,0,0,晴,0
483,1,37.891586,115.144497,69.32313093280987,8.84279766962181,10.569864999999991,0.0,0.0,1023.521825,0.0738478625,187.4126282991644,10.327429826239143,南,0,0,晴,0
487,2,37.891586,115.144497,67.70055651366015,8.696473324192626,10.67483249999998,0.0,0.0,1023.035195,0.61054227,134.7219311394457,10.06165807661124,东南,1,0,晴,0
491,3,37.891586,115.144497,67.1396163554432,8.497420734468188,10.45243750000003,0.0,0.0,1022.814115,0.359561965,170.86606455261537,9.947125717548785,南,1,0,晴,0
495,4,37.891586,115.144497,63.10070951008111,8.08306232932935,10.63306,0.0,0.0,1022.6616,0.886417605,171.4467740991982,9.71516853259874,南,1,0,晴,0
499,5,37.891586,115.144497,63.48005475183328,8.21993735333517,10.795135000000016,0.0,0.0,1022.253925,0.37248115,165.02738772021598,10.249950757775297,南东南,1,0,晴,0
503,6,37.891586,115.144497,66.03056044173391,8.495820357880262,10.699344999999994,0.0,0.0,1022.09165,0.7282014,163.09764014836907,9.97133908638273,南东南,1,0,晴,0
507,7,37.891586,115.144497,67.43440099546474,8.710950363074007,10.758924999999977,0.0,3.95884875,1022.404625,0.5988906025,174.51118733321684,10.16208649654445,南,1,0,晴,0
511,8,37.891586,115.144497,66.04132911354618,9.025776411745545,11.608347500000036,0.0,86.59226875,1022.5345,0.6184852975,182.5724751996569,11.120939721843056,南,1,0,晴,-537399
515,9,37.891586,115.144497,59.1171025454877,8.829846115304388,12.958322500000008,0.0,130.5038375,1022.8431875,1.054962135,157.82458789057227,12.242350499577263,南东南,1,0,晴,-2677367
519,10,37.891586,115.144497,58.51035458415136,9.066168761688852,13.52089250000006,0.0,180.5194725,1023.0811875,0.703906755,171.03170929711558,13.11956393452578,南,1,0,晴,-2087640
523,11,37.891586,115.144497,53.71159956531386,8.67722684180453,14.163097499999992,0.0,279.3641475,1022.5288375,1.12920561,180.46975111216932,13.452533406886523,南,1,0,晴,-2743021
527,12,37.891586,115.144497,47.32303885534729,7.779458707892041,14.432122500000048,0.0,256.881575,1021.8321625,1.452086425,175.62387232822698,13.351280394516229,南,1,0,晴,-4318026
531,13,37.891586,115.144497,45.83876203171976,7.827472907023384,15.02140750000001,0.0,284.41772000000003,1020.93425,1.8291744,197.9636290116605,13.746204639734454,南西南,2,0,晴,-3955930
535,14,37.891586,115.144497,47.35072256258855,8.366172835073176,15.552360000000022,0.0,339.8937,1020.018275,1.679943825,187.665495660592,14.51875813993897,南,2,0,晴,-5060405
539,15,37.891586,115.144497,48.792316557719246,8.689370953907208,15.67587500000002,0.0,212.090995,1019.237575,1.758972275,180.4112592283556,14.664033678650464,南,2,0,晴,-3834663
543,16,37.891586,115.144497,51.667093496208295,8.965252958666643,15.270620000000008,0.0,190.325345,1018.88802,1.6550935,178.57348462017862,14.353058850546288,南,2,0,晴,-3153525
547,17,37.891586,115.144497,55.763732090805895,9.468223915464476,14.933010000000024,0.0,114.34192375,1018.7985525,1.7763389,176.48887911266766,14.013450722371438,南,2,0,晴,-2481088
551,18,37.891586,115.144497,65.89861591998667,9.974375646831358,13.16151000000002,0.0,21.549196249999994,1019.0353125,1.1311746500000002,157.09318344919882,12.638662011285344,南东南,1,0,晴,-590336
555,19,37.891586,115.144497,73.6403383113176,10.196401135274032,11.805614999999989,0.0,0.0,1019.699875,0.6171636500000001,104.67906615569775,11.566553807334987,东东南,1,0,晴,0
559,20,37.891586,115.144497,76.01779693530936,10.16686441846835,11.281659999999988,0.0,0.0,1020.51765,0.836992825,95.91476334928608,10.85724210652339,东,1,0,晴,0
563,21,37.891586,115.144497,78.12459011164094,10.011582209599704,10.63904500000001,0.0,0.0,1020.932525,0.6746017049999999,115.889697018567,10.244324113968514,东东南,1,0,晴,0
567,22,37.891586,115.144497,80.23064079748468,9.85131430746702,9.99959750000005,0.0,0.0,1021.1176,0.6370039475,148.17475032733716,9.401530122239826,南东南,1,0,晴,0
571,23,37.891586,115.144497,80.86565245883722,9.729104677078343,9.6960325,0.0,0.0,1021.160305,0.8438496125,153.96556800877363,8.97105232462476,南东南,1,0,晴,0
575,0,37.891586,115.144497,82.55651199583352,9.648217423102452,9.264440000000036,0.0,0.0,1021.049035,0.5221490225,155.41505386483735,8.633473442126377,南东南,1,0,晴,0
579,1,37.891586,115.144497,86.14040027306561,9.76198047985489,8.808770000000038,0.0,0.0,1021.15775,0.6217292325,163.1320815677551,8.058860782022654,南东南,1,0,晴,0
583,2,37.891586,115.144497,88.39892076497276,9.715936160035312,8.357200000000034,0.0,0.0,1021.0355,0.32749049,169.26369010185724,7.697577684040175,南,1,0,晴,0
587,3,37.891586,115.144497,89.71944523518673,9.684306965824405,8.091122499999983,0.0,0.0,1020.72605,0.32947214,197.41790573598504,7.382238305400767,南西南,1,0,晴,0
591,4,37.891586,115.144497,88.23748778854238,9.10864317757587,7.437122499999987,0.0,0.0,1020.353375,0.26506036,196.62904484213624,6.68712764551895,南西南,0,0,晴,0
595,5,37.891586,115.144497,92.33580653556362,9.407704741207452,7.24588250000005,0.0,0.0,1020.289525,0.2393289925,233.20212183307424,6.447645414089521,西南,0,0,晴,0
599,6,37.891586,115.144497,93.6284088376081,9.460045539436734,7.124040000000036,0.0,0.0,1020.32085,0.2720800275,262.9411557284678,6.266777788883968,西,0,0,晴,0
603,7,37.891586,115.144497,95.0699945344676,9.54259780060425,7.027992499999982,0.0,32.1432825,1020.5127625,0.28637593,278.12905891261164,6.128234143810844,西,0,0,晴,-60408
607,8,37.891586,115.144497,89.7663211788887,10.212000581066182,8.865492500000016,0.0,206.475115,1020.5946625,0.5223403625,191.6214411159908,8.164730034711853,南西南,1,0,晴,-1728788
611,9,37.891586,115.144497,81.99166710013984,11.15871419302824,11.544857500000036,0.0,382.3327875,1020.59783,0.8101978599999999,170.93846493907188,11.35425378541864,南,1,0,晴,-5427511
615,10,37.891586,115.144497,70.97860687880969,12.012438204894064,14.882510000000025,0.0,588.9544125,1020.463935,1.2864511325,164.8532123515933,14.785650556983594,南东南,1,0,晴,-8922695
619,11,37.891586,115.144497,61.93231649388385,12.501053973992969,17.646945000000017,0.0,723.6178249999999,1019.76735,1.4144469,137.66309762314563,17.75728565991103,东南,1,0,晴,-11244929
623,12,37.891586,115.144497,53.60709805378663,12.098985623764374,19.430475,0.0,783.3304875,1018.8986,1.250676975,158.58299640984984,19.69150287168592,南东南,1,0,晴,-12441113
627,13,37.891586,115.144497,47.69803709907697,12.06235606618593,21.27322750000002,0.0,693.472575,1017.7875,1.640536875,176.96785414004432,21.402149382668853,南,2,0,晴,-12453157
631,14,37.891586,115.144497,45.29140450735275,12.079510968873546,22.14401250000003,0.0,588.52748,1016.659895,2.17290195,172.79615200128106,21.99109735564933,南,2,0,晴,-11637509
635,15,37.891586,115.144497,44.75542357166991,11.966429795588672,22.18506750000006,0.0,473.7331075,1015.68469,2.58449385,173.18957907439398,21.744928008278457,南,2,0,晴,-9600846
639,16,37.891586,115.144497,45.28014945818664,11.8161914988217,21.78658000000001,0.0,305.1991575,1015.284775,2.119556,171.49678960332233,21.590868137948178,南,2,0,晴,-6709095
643,17,37.891586,115.144497,48.21454674734919,11.738236024648211,20.65460250000001,0.0,126.9713125,1015.18155,2.4494081750000003,178.60196162807952,20.149923749301525,南,2,0,晴,-3202740
647,18,37.891586,115.144497,54.96780468682999,11.649757796594695,18.42277000000001,0.0,20.7291375,1015.14203,2.604230225,168.7898008316781,17.644031257664775,南,2,0,晴,-549848
651,19,37.891586,115.144497,62.41624825481349,11.890997970730572,16.733255000000042,0.0,0.0,1015.625285,2.5828739250000003,163.81659184912678,15.8986267406123,南东南,2,0,晴,0
655,20,37.891586,115.144497,68.92470296090933,12.127482283309623,15.487555000000045,0.0,0.0,1016.1549625,2.69295965,163.21496715442242,14.541642335058132,南东南,2,0,晴,0
659,21,37.891586,115.144497,74.9202749002506,12.41115498419641,14.550960000000032,0.0,0.0,1016.2725625,2.684932675,162.24368440139887,13.601536473192642,南东南,2,0,晴,0
663,22,37.891586,115.144497,78.63299517458469,12.527002233243175,13.947602500000016,0.0,0.0,1016.0257,2.6579562,161.7850807256648,12.99674510873881,南东南,2,0,晴,0
667,23,37.891586,115.144497,80.68658350349858,12.513551590915776,13.53461500000003,0.0,0.0,1016.0003,2.3401463,173.20771500379527,12.758839250377498,南,2,0,晴,0
671,0,37.891586,115.144497,82.95326420518526,12.401465370385935,12.972382500000036,0.0,0.0,1015.9366,1.36592915,190.836114492016,12.768252413407655,南,1,0,晴,0
675,1,37.891586,115.144497,85.80755145802122,12.32440016036248,12.36153999999999,0.0,0.0,1015.942625,1.59871525,169.21132519778962,11.948102856156083,南,1,0,晴,0
679,2,37.891586,115.144497,87.48585253151504,12.199319779051123,11.912582499999983,0.0,0.0,1015.822625,1.265584675,167.93499331865078,11.659390384713298,南东南,1,0,晴,0
683,3,37.891586,115.144497,90.52342568367148,12.12310842552765,11.30184250000002,0.0,0.0,1015.587245,0.7101731,174.89047568306313,11.351848043371865,南,1,0,晴,0
687,4,37.891586,115.144497,92.03354351869298,12.02843777031917,10.934650000000032,0.0,0.0,1015.090565,0.6175227875,175.76040530525867,11.00036151033704,南,1,0,晴,0
691,5,37.891586,115.144497,92.39770150965472,11.980688460613887,10.815519999999992,0.0,0.0,1014.913675,0.7809946575,198.6393851993516,10.75713050634807,南西南,1,0,晴,0
695,6,37.891586,115.144497,92.36137970177204,12.07772071858031,10.942665000000034,0.0,0.0,1014.6835,0.92702486,186.22817224612183,10.81759941826207,南,1,0,晴,0
699,7,37.891586,115.144497,94.39120673768912,12.344006609218296,10.943705000000024,0.0,31.24224,1014.653525,0.99162039,189.31614316507304,10.82989318883277,南,1,0,晴,-12130
703,8,37.891586,115.144497,91.3174495518307,12.61164981684958,11.766815000000008,0.0,99.07781625,1015.11505,1.44617155,188.86065419804032,11.468394560813651,南,1,0,晴,-1089010
707,9,37.891586,115.144497,84.4391722320319,13.017454714994528,13.442835000000002,0.0,150.16957125,1015.135475,1.6284039,195.5270051969589,13.223877007406733,南西南,2,0,晴,-3995518
711,10,37.891586,115.144497,73.45326468604421,13.355553254415836,16.000409999999988,0.0,299.4227425,1014.96195,1.185269525,200.7998253177769,16.315364981756172,南西南,1,0,晴,-7171858
715,11,37.891586,115.144497,62.2779339704117,13.14108002991814,18.352550000000065,0.0,483.4030175,1014.698125,1.462607725,180.88243353182312,18.60852281420896,南,1,0,晴,-9936891
719,12,37.891586,115.144497,53.595441117992834,12.949466887711155,20.53125750000004,0.0,583.4119175,1014.1141,1.6481972,182.02850344290204,20.78038272770237,南,2,0,晴,-11208774
723,13,37.891586,115.144497,50.00957757751559,12.92152452134122,21.624160000000018,0.0,538.895145,1013.264625,1.996697675,192.31371351650057,21.71744923627481,南西南,2,0,晴,-9173931
727,14,37.891586,115.144497,50.05196057883642,12.683235586702043,21.30619000000001,0.0,367.5904900000001,1012.546575,2.144558725,176.12215451826074,21.233648258901283,南,2,0,晴,-6794879
731,15,37.891586,115.144497,51.37729451904334,12.756707686210987,20.974382500000047,0.0,198.1693325,1012.17255,2.136070975,177.86871615328073,20.898858882019827,南,2,0,晴,-4132412
735,16,37.891586,115.144497,54.78744631736975,13.08590616116196,20.34458750000005,0.0,137.4835625,1012.3677,1.605382175,190.69575479079725,20.635735517837343,南,2,0,晴,-2375027
739,17,37.891586,115.144497,59.99943770722316,13.56292112835964,19.455637500000023,0.0,53.3216565,1013.74385,0.7150696875,233.0243609992025,20.358631193896446,西南,1,0,晴,-680668
743,18,37.891586,115.144497,67.83240371607273,14.312315553928748,18.35166249999997,0.0,6.8982955,1013.98185,0.772526485,106.19326896400408,19.289818356200044,东东南,1,0,晴,-24316
747,19,37.891586,115.144497,73.14653534481911,14.671665114299516,17.546785,0.0,0.0,1014.2598,1.5480085825,149.81116612521137,17.996446887979314,南东南,1,0,晴,0
751,20,37.891586,115.144497,74.92206200098131,14.864345001012389,17.373582500000055,0.0,0.0,1014.4697,1.95995265,160.56983398744325,17.581850442394508,南东南,2,0,晴,0
755,21,37.891586,115.144497,74.75106962012491,14.2931716576918,16.790940000000035,0.0,0.0,1014.510445,1.130475555,179.71234343339896,17.383760137141888,南,1,0,晴,0
759,22,37.891586,115.144497,69.75830139574603,13.02437470718077,16.416035000000022,0.0,0.0,1014.70599,1.034040535,234.80284415308145,16.792190008833987,西南,1,0,晴,0
763,23,37.891586,115.144497,61.71067718015079,11.357767027628336,16.190965000000006,0.0,0.0,1015.1071375,2.04846695,268.1238630062037,15.559444821484828,西,2,0,晴,0
767,0,37.891586,115.144497,36.23407207900991,6.592204534982039,16.00988250000006,0.0,0.0,1016.3180125,2.940265075,310.5438225809936,13.83499904104249,西北,2,0,晴,0
771,1,37.891586,115.144497,30.58288694366409,5.085615913248245,14.609857500000032,0.0,0.0,1017.3176125,4.27491055,311.6891554730586,11.168918028832746,西北,3,0,晴,0
775,2,37.891586,115.144497,29.764552473912403,4.735544662244351,13.927324999999996,0.0,0.0,1018.3223625,5.885382875,305.6533422573479,9.321990331270772,西北,4,0,晴,0
779,3,37.891586,115.144497,29.436986513973046,4.268322774326206,12.50604000000004,0.0,0.0,1019.168675,6.167763000000001,305.2863583640176,7.524524646017611,西北,4,0,晴,0
783,4,37.891586,115.144497,32.76000116279236,4.318118906389281,11.06239000000005,0.0,0.0,1019.5622125,4.2199195,304.39370185340533,7.255982137474295,西北,3,0,晴,0
787,5,37.891586,115.144497,34.73345019708388,4.336159394620385,10.247370000000046,0.0,0.0,1020.1256625,4.27174,303.5030647583575,6.3539008967079775,西西北,3,0,晴,0
791,6,37.891586,115.144497,33.476883031268365,4.233284030250692,10.439475000000016,0.0,0.0,1020.737775,4.8915095,309.44287917739643,6.13604435054349,西北,3,0,晴,0
