data_date,power,solar,wea_code,temperature,highest_temperature,lowest_temperature,humidity,pressure,wind_speed,wind_meter,visibility,air_pm_25,air,day_weather_code,night_weather_code
11,-54512,582,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-55231,595,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-55835,603,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-56748,608,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-58125,614,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-58527,620,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-60055,629,100,1,6,-5,0.17,1023,2,11,30,14,64,100,100
11,-59816,634,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60107,641,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-61166,654,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60597,676,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-61084,667,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60503,673,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60970,670,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60507,676,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60617,676,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-60681,641,100,2,6,-5,0.16,1022,3,15,30,14,64,100,100
12,-59962,635,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-59593,634,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-60082,634,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-59324,632,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-57681,625,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-56771,623,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-56099,620,100,3,6,-5,0.15,1021,3,12,30,14,64,100,100
13,-55727,615,100,3,6,-5,0.15,1021,3,12,30,11,55,100,100
13,-54509,611,100,3,6,-5,0.15,1021,3,12,30,11,55,100,100
13,-53119,590,100,3,6,-5,0.15,1021,3,12,30,11,55,100,100
13,-53145,589,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-52237,530,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-51338,536,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-50177,542,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-48398,548,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-47037,536,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-45723,522,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-44592,511,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-43169,484,100,4,6,-5,0.14,1019,3,14,30,11,55,100,100
14,-40198,451,100,4,6,-5,0.14,1019,3,14,30,9,50,100,100
14,-39245,425,100,4,6,-5,0.14,1019,3,14,30,9,50,100,100
15,-38072,297,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-36574,413,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-35495,364,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-32023,350,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-30239,330,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-28815,326,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-27020,307,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-25444,244,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-21832,176,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
15,-20172,142,100,5,6,-5,0.13,1018,3,15,30,9,50,100,100
16,-18476,162,100,5,6,-5,0.13,1018,3,15,30,10,49,100,100
16,-17059,136,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-15309,103,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-11666,66,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-10159,60,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-8895,55,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-7369,50,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-5594,44,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-3345,34,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
16,-2525,28,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
17,-1709,23,100,5,6,-5,0.13,1018,3,15,29,10,49,100,100
17,-1089,17,100,5,6,-5,0.13,1017,2,8,30,10,49,100,100
17,-636,12,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,-53,6,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,79,4,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,142,2,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,196,1,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,98,0,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,0,0,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
17,0,0,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
18,0,0,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
18,0,0,100,5,6,-5,0.13,1017,2,8,30,13,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,13,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,13,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
18,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
19,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
19,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
19,0,0,100,1,6,-5,0.18,1017,2,7,29,14,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,14,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,14,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,14,54,100,100
19,0,,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
19,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
20,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
20,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
20,0,0,100,1,6,-5,0.17,1016,2,9,29,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,15,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
20,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
21,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
21,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
21,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
21,0,0,100,0,6,-5,0.19,1016,2,9,27,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
21,0,0,100,0,6,-5,0.2,1016,1,3,26,16,54,100,100
22,0,0,100,0,6,-5,0.2,1016,1,3,26,17,55,100,100
22,0,0,100,0,6,-5,0.2,1016,1,3,26,17,55,100,100
22,0,0,100,0,6,-5,0.2,1016,1,3,26,17,55,100,100
22,0,0,100,0,6,-5,0.2,1016,1,3,26,17,55,100,100
22,0,0,100,0,6,-5,0.2,1016,1,3,26,17,55,100,100
22,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
22,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
22,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
22,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
22,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
23,0,0,100,-2,6,-5,0.3,1015,1,3,23,17,55,100,100
23,0,0,100,-2,6,-5,0.3,1015,1,3,23,18,56,100,100
23,0,0,100,-2,6,-5,0.3,1015,1,3,23,18,56,100,100
23,0,0,100,-2,6,-5,0.3,1015,1,3,23,18,56,100,100
23,0,0,100,-2,6,-5,0.3,1015,1,3,23,18,56,100,100
23,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
23,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
23,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
23,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
23,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,56,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,58,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,58,100,100
0,0,0,100,-3,6,-5,0.36,1014,1,2,24,18,58,100,100
0,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
0,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
0,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
0,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-4,6,-5,0.37,1014,1,3,22,18,58,100,100
1,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
1,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
1,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-5,6,-5,0.45,1013,1,2,19,18,59,100,100
2,0,0,100,-6,6,-5,0.42,1013,0,0,21,18,59,100,100
2,0,0,100,-6,6,-5,0.42,1013,0,0,21,18,59,100,100
2,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,,,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,0,0,21,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,1,1,22,25,57,100,100
3,0,0,100,-6,6,-5,0.42,1013,1,1,22,25,57,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,25,57,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-6,6,-5,0.42,1013,1,1,22,26,56,100,100
4,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
4,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1013,1,3,22,26,56,100,100
5,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,56,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,56,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,56,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,56,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,56,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,57,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,57,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,57,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,57,100,100
6,0,0,100,-5,6,-5,0.42,1014,2,7,22,26,57,100,100
6,0,0,100,0,6,-5,0.27,1015,3,12,17,26,57,100,100
7,0,0,100,0,6,-5,0.27,1015,3,12,17,26,57,100,100
7,0,0,100,0,9,-6,0.27,1015,3,12,17,26,57,100,100
7,0,1,100,0,9,-6,0.27,1015,3,12,17,26,57,100,100
7,51,3,100,0,9,-6,0.27,1015,3,12,17,26,57,100,100
7,-111,6,100,0,9,-6,0.27,1015,3,12,17,26,57,100,100
7,-355,9,100,0,9,-6,0.27,1015,3,12,17,26,57,100,100
7,-662,12,100,0,9,-6,0.27,1015,3,12,17,21,55,100,100
7,-1069,18,100,0,9,-6,0.27,1015,3,12,17,21,55,100,100
7,-2136,31,100,0,9,-6,0.27,1015,3,12,17,21,55,100,100
7,-2955,37,100,0,9,-6,0.27,1015,3,12,17,21,55,100,100
8,-3786,44,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-4657,52,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-6088,59,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-8685,74,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-10682,81,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-13030,89,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-14794,141,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-16371,137,100,0,9,-6,0.26,1016,3,13,17,21,55,100,100
8,-19425,188,100,0,9,-6,0.26,1016,3,13,17,24,76,100,100
8,-21522,193,100,0,9,-6,0.26,1016,3,13,17,24,76,100,100
9,-23252,210,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-24407,241,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-25667,247,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-29840,294,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-31883,310,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-33938,324,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-36386,343,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-37913,356,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-40821,392,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
9,-42254,381,100,3,9,-6,0.21,1018,3,18,17,24,76,100,100
10,-43646,423,100,3,9,-6,0.21,1018,3,18,17,23,76,100,100
10,-45176,439,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-45937,417,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-48601,487,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-48912,497,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-49627,507,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-49784,516,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-50756,527,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-52350,554,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
10,-52771,564,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
11,-53917,576,100,4,9,-6,0.19,1019,3,14,19,23,76,100,100
11,-54315,580,100,5,9,-6,0.19,1019,2,7,23,23,76,100,100
11,-55067,589,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-56797,604,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-58397,613,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-58519,616,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-59475,622,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-59516,623,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-60735,638,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
11,-59946,634,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
12,-58665,631,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
12,-59795,641,100,5,9,-6,0.19,1019,2,7,23,21,70,100,100
12,-61104,666,100,6,9,-6,0.17,1018,3,12,25,21,70,100,100
12,-60216,668,100,6,9,-6,0.17,1018,3,12,25,21,70,100,100
12,-59388,663,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
12,-56944,627,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
12,-59316,664,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
12,-56550,652,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
12,-56948,623,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
12,-57992,623,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
13,-58717,614,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
13,-57908,627,100,6,9,-6,0.17,1018,3,12,25,18,62,100,100
13,-56766,624,100,6,8,-6,0.17,1018,3,12,25,18,62,100,100
13,-56211,623,200,7,8,-6,0.16,1017,3,14,26,18,62,100,100
13,-54944,612,200,7,8,-6,0.16,1017,3,14,26,18,62,100,100
13,-55120,611,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
13,-53260,602,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
13,-52690,598,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
13,-51372,579,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
13,-50489,519,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
14,-50125,531,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
14,-49630,515,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
14,-48578,484,200,7,8,-6,0.16,1017,3,14,26,15,59,100,100
14,-46236,533,100,8,8,-6,0.15,1017,3,15,30,15,59,100,100
14,-44818,521,100,8,8,-6,0.15,1017,3,15,30,15,59,100,100
14,-43782,510,100,8,8,-6,0.15,1017,3,15,30,15,59,100,100
14,-42291,487,100,8,8,-6,0.15,1017,3,15,30,15,59,100,100
14,-41240,485,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
14,-39343,452,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
14,-37923,388,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
15,-36474,323,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
15,-35017,409,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
15,-34617,364,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
15,-31071,350,100,8,8,-6,0.15,1017,3,15,30,20,65,100,100
15,-29404,339,100,9,8,-6,0.14,1016,2,10,28,20,65,100,100
15,-28109,323,100,9,8,-6,0.14,1016,2,10,28,20,65,100,100
15,-26717,291,100,9,8,-6,0.14,1016,2,10,28,20,65,100,100
15,-24929,239,100,9,8,-6,0.14,1016,2,10,28,20,65,100,100
15,-21543,198,100,9,8,-6,0.14,1016,2,10,28,20,65,100,100
15,-19785,146,100,9,8,-6,0.14,1016,2,10,28,19,58,100,100
16,-18105,176,100,9,8,-6,0.14,1016,2,10,28,19,58,100,100
16,-16855,126,100,9,8,-6,0.14,1016,2,10,28,19,58,100,100
16,-14910,113,100,9,8,-6,0.14,1016,2,10,28,19,58,100,100
16,-11500,69,100,9,8,-6,0.14,1016,2,10,28,19,58,100,100
16,-10044,63,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
16,-8944,59,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
16,-7643,53,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
16,-6189,48,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
16,-3674,36,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
16,-2885,31,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
17,-2131,25,100,8,8,-6,0.15,1017,3,12,30,19,58,100,100
17,-1404,20,100,8,8,-6,0.15,1017,3,12,30,18,52,100,100
17,-802,14,100,8,8,-6,0.15,1017,3,12,30,18,52,100,100
17,-137,7,100,8,8,-6,0.15,1017,3,12,30,18,52,100,100
17,32,4,100,8,8,-6,0.15,1017,3,12,30,18,52,100,100
17,118,3,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
17,179,1,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
17,218,1,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
17,124,0,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
17,0,0,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
18,0,0,100,8,8,-6,0.15,1017,2,6,30,18,52,100,100
18,0,0,100,8,9,-6,0.15,1017,2,6,30,18,52,200,100
18,0,0,100,8,9,-6,0.15,1017,2,6,30,18,52,200,100
18,0,0,100,8,9,-6,0.15,1017,2,6,30,17,51,200,100
18,0,0,100,8,9,-6,0.15,1017,2,6,30,17,51,200,100
18,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
18,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
18,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
18,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
18,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,17,51,200,100
19,0,0,100,6,9,-6,0.17,1017,2,6,30,16,46,200,100
19,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
19,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
19,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
19,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,0,100,2,9,-6,0.26,1018,1,5,24,16,46,200,100
20,0,,100,0,9,-6,0.29,1018,0,0,24,16,46,200,100
20,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
20,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
20,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,0,9,-6,0.29,1018,0,0,24,20,57,200,100
21,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
21,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
21,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-1,9,-6,0.43,1019,1,2,19,20,57,200,100
22,0,0,100,-2,9,-6,0.45,1019,1,3,18,20,57,200,100
22,0,0,100,-2,9,-6,0.45,1019,1,3,18,20,57,200,100
22,0,0,100,-2,9,-6,0.45,1019,1,3,18,20,57,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,20,57,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.45,1019,1,3,18,26,64,200,100
23,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,64,200,100
23,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,64,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,64,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,64,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,64,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,63,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,63,200,100
0,0,0,100,-2,9,-6,0.49,1019,1,4,17,26,63,200,100
