,data_date,power,solar,wea_code,temperature,highest_temperature,lowest_temperature,humidity,pressure,wind_speed,wind_meter,visibility,air_pm_25,air,day_weather_code,night_weather_code
903,18.2,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
904,18.25,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
905,18.3,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
906,18.4,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
907,18.45,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
908,18.5,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
909,18.55,0,0,100,6,9,-5,0.18,1018,1,4,23,29,48,100,200
910,19,0,0,100,3,9,-5,0.2,1018,1,4,20,29,48,100,200
911,19.1,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
912,19.15,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
913,19.2,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
914,19.25,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
915,19.3,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
916,19.4,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
917,19.45,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
918,19.5,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
919,19.55,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
920,20,0,0,100,3,9,-5,0.2,1018,1,4,20,30,51,100,200
921,20.1,0,0,100,0,9,-5,0.3,1018,1,5,18,30,51,100,200
922,20.15,0,0,100,0,9,-5,0.3,1018,1,5,18,30,51,100,200
923,20.2,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
924,20.25,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
925,20.3,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
926,20.4,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
927,20.45,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
928,20.5,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
929,20.55,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
930,21,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
931,21.1,0,0,100,0,9,-5,0.3,1018,1,5,18,32,53,100,200
932,21.15,0,0,100,-1,9,-5,0.42,1018,1,2,15,32,53,100,200
933,21.2,0,0,100,-1,9,-5,0.42,1018,1,2,15,32,53,100,200
934,21.25,0,0,100,-1,9,-5,0.42,1018,1,2,15,32,53,100,200
935,21.3,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
936,21.4,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
937,21.45,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
938,21.5,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
939,21.55,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
940,22,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
941,22.1,0,0,100,-1,9,-5,0.42,1018,1,2,15,38,57,100,200
942,22.15,0,0,100,-1,9,-5,0.42,1018,2,5,14,38,57,100,200
943,22.2,0,0,100,-1,9,-5,0.42,1018,2,5,14,38,57,100,200
944,22.25,0,0,100,-1,9,-5,0.42,1018,2,5,14,38,57,100,200
945,22.3,0,0,100,-1,9,-5,0.42,1018,2,5,14,38,57,100,200
946,22.4,0,0,100,-1,9,-5,0.42,1018,2,5,14,38,57,100,200
947,22.45,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
948,22.5,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
949,22.55,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
950,23,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
951,23.1,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
952,23.15,0,0,100,-1,9,-5,0.42,1018,2,5,14,51,70,100,200
953,23.2,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
954,23.25,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
955,23.3,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
956,23.4,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
957,23.45,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
958,23.5,0,0,200,-3,9,-5,0.5,1018,1,1,13,51,70,100,200
959,23.55,0,0,100,3,5,-5,0.18,1018,1,3,23,19,33,200,100
960,0,0,0,200,-3,9,-5,0.5,1018,1,1,13,60,82,100,200
961,0.1,0,0,200,-3,9,-5,0.5,1018,1,1,13,60,82,100,200
962,0.15,0,0,200,-3,9,-5,0.5,1018,1,1,13,60,82,100,200
963,0.2,0,0,200,-3,9,-5,0.5,1018,1,1,13,60,82,100,200
964,0.25,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
965,0.3,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
966,0.4,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
967,0.45,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
968,0.5,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
969,0.55,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
970,1,0,0,200,-3,9,-5,0.51,1018,2,5,13,60,82,100,200
971,1.1,0,0,200,-3,9,-5,0.51,1018,2,5,13,57,78,100,200
972,1.15,0,0,200,-3,9,-5,0.51,1018,2,5,13,57,78,100,200
973,1.2,0,0,200,-3,9,-5,0.51,1018,2,5,13,57,78,100,200
974,1.25,0,0,200,-3,9,-5,0.51,1018,2,5,13,57,78,100,200
975,1.3,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
976,1.4,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
977,1.45,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
978,1.5,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
979,1.55,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
980,2,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
981,2.1,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
982,2.15,0,0,200,-3,9,-5,0.46,1017,1,5,14,57,78,100,200
983,2.2,0,0,200,-3,9,-5,0.46,1017,1,5,14,56,77,100,200
984,2.25,0,0,200,-3,9,-5,0.46,1017,1,5,14,56,77,100,200
985,2.3,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
986,2.4,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
987,2.45,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
988,2.5,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
989,2.55,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
990,3,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
991,3.1,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
992,3.15,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
993,3.2,-13,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
994,3.25,0,0,200,-3,9,-5,0.5,1017,1,5,14,56,77,100,200
995,3.3,0,0,200,-3,9,-5,0.5,1017,1,5,14,54,74,100,200
996,3.4,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
997,3.45,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
998,3.5,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
999,3.55,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1000,4,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1001,4.1,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1002,4.15,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1003,4.2,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1004,4.25,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1005,4.3,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1006,4.4,0,0,200,-4,9,-5,0.5,1017,1,2,14,54,74,100,200
1007,4.45,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1008,4.5,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1009,4.55,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1010,5,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1011,5.1,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1012,5.15,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1013,5.2,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1014,5.25,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1015,5.3,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1016,5.4,0,0,200,-5,9,-5,0.53,1016,1,4,13,45,63,100,200
1017,5.45,0,0,200,-5,9,-5,0.58,1016,1,4,14,45,63,100,200
1018,5.5,0,0,200,-5,9,-5,0.58,1016,1,4,14,45,63,100,200
1019,5.55,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1020,6,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1021,6.1,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1022,6.15,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1023,6.2,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1024,6.25,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1025,6.3,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1026,6.4,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1027,6.45,0,0,200,-5,9,-5,0.58,1016,1,4,14,46,64,100,200
1028,6.5,0,0,200,-5,9,-5,0.55,1016,1,1,14,46,64,100,200
1029,6.55,0,0,200,-5,9,-5,0.55,1016,1,1,14,46,64,100,200
1030,7,0,0,200,-5,9,-5,0.55,1016,1,1,14,46,64,100,200
1031,7.1,82,3,200,-5,9,-5,0.55,1016,1,1,14,45,63,100,200
1032,7.15,-85,5,200,-5,9,-5,0.55,1016,1,1,14,45,63,100,200
1033,7.2,-202,7,200,-5,8,-4,0.55,1016,1,1,14,45,63,200,100
1034,7.25,-567,9,200,-5,8,-4,0.55,1016,1,1,14,45,63,200,100
1035,7.3,-1056,16,200,-5,8,-4,0.55,1016,1,1,14,45,63,200,100
1036,7.4,-1562,29,200,-5,8,-4,0.55,1016,1,1,14,45,63,200,100
1037,7.45,-1677,32,200,-5,8,-4,0.55,1016,1,1,14,45,63,200,100
1038,7.5,-2230,37,200,-5,8,-4,0.59,1016,1,4,13,45,63,200,100
1039,7.55,-2890,45,200,-5,8,-4,0.59,1016,1,4,13,45,63,200,100
1040,8,-3264,53,200,-5,8,-4,0.59,1016,1,4,13,45,63,200,100
1041,8.1,-4496,64,200,-5,8,-4,0.59,1016,1,4,13,45,63,200,100
1042,8.15,-5878,70,200,-5,8,-4,0.59,1016,1,4,13,45,63,200,100
1043,8.2,-7120,85,200,-5,8,-4,0.59,1016,1,4,13,42,59,200,100
1044,8.25,-7292,101,200,-5,8,-4,0.59,1016,1,4,13,42,59,200,100
1045,8.3,-7684,102,200,-5,8,-5,0.59,1016,1,4,13,42,59,200,200
1046,8.4,-12289,147,200,-5,8,-5,0.59,1016,1,4,13,42,59,200,200
1047,8.45,-11974,164,200,-5,8,-5,0.59,1016,1,4,13,42,59,200,200
1048,8.5,-9772,156,200,-5,8,-5,0.59,1016,1,4,13,42,59,200,200
1049,8.55,-6934,107,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1050,9,-5400,92,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1051,9.1,-6274,87,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1052,9.15,-6001,91,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1053,9.2,-6926,96,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1054,9.25,-8675,114,200,-3,8,-5,0.45,1016,1,3,15,42,59,200,200
1055,9.3,-8221,122,200,-3,8,-5,0.45,1016,1,3,15,41,58,200,200
1056,9.4,-10061,131,200,-3,8,-5,0.45,1016,1,3,15,41,58,200,200
1057,9.45,-12774,161,200,-3,8,-5,0.45,1016,1,3,15,41,58,200,200
1058,9.5,-15080,194,200,-3,8,-5,0.45,1016,1,3,15,41,58,200,200
1059,9.55,-16190,212,200,-3,8,-5,0.45,1016,1,3,15,41,58,200,200
1060,10,-16531,218,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1061,10.1,-14321,202,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1062,10.15,-12625,189,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1063,10.2,-11809,167,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1064,10.25,-13051,176,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1065,10.3,-14579,194,200,-1,8,-5,0.41,1016,2,6,13,41,58,200,200
1066,10.4,-17177,228,200,-1,8,-5,0.41,1016,2,6,13,43,60,200,200
1067,10.45,-17136,238,200,-1,8,-5,0.41,1016,2,6,13,43,60,200,200
1068,10.5,-19085,243,200,-1,8,-5,0.41,1016,2,6,13,43,60,200,200
1069,10.55,-21056,263,200,-1,8,-5,0.41,1016,2,6,13,43,60,200,200
1070,11,-16114,247,200,-1,8,-5,0.41,1016,2,6,13,43,60,200,200
1071,11.1,-39612,249,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1072,11.15,-20458,242,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1073,11.2,-27728,257,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1074,11.25,-17442,256,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1075,11.3,-24726,264,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1076,11.4,-16130,237,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1077,11.45,-13576,207,200,0,8,-5,0.36,1016,1,4,11,43,60,200,200
1078,11.5,-18196,199,200,0,8,-5,0.36,1016,1,4,11,56,77,200,200
1079,11.55,-15927,224,200,0,8,-5,0.36,1016,1,4,11,56,77,200,200
1080,12,-21572,237,200,0,8,-5,0.36,1016,1,4,11,56,77,200,100
1081,12.1,-9943,144,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1082,12.15,-15111,181,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1083,12.2,-14731,238,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1084,12.25,-11546,193,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1085,12.3,-13352,163,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1086,12.4,-10199,165,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1087,12.45,-8231,132,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1088,12.5,-8930,123,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1089,12.55,-11074,166,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1090,13,-13572,181,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1091,13.1,-12955,169,200,2,8,-5,0.36,1016,1,4,8,56,77,200,100
1092,13.15,-22501,235,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1093,13.2,-23562,407,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1094,13.25,-24804,257,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1095,13.3,-28255,304,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1096,13.4,-50554,576,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1097,13.45,-48888,568,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1098,13.5,-47764,560,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1099,13.55,-46607,536,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1100,14,-45621,522,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1101,14.1,-37993,493,200,2,8,-5,0.36,1015,1,5,7,56,77,200,100
1102,14.15,-43558,516,200,2,8,-5,0.36,1015,1,5,7,76,102,200,100
1103,14.2,-42374,503,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1104,14.25,-41397,494,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1105,14.3,-40028,487,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1106,14.4,-38137,459,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1107,14.45,-36845,435,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1108,14.5,-35509,404,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1109,14.55,-33682,384,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1110,15,-32525,398,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1111,15.1,-29520,327,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1112,15.15,-28511,353,200,3,8,-5,0.34,1014,1,4,7,76,102,200,100
1113,15.2,-26407,328,200,5,8,-5,0.31,1013,1,2,6,76,102,200,100
1114,15.25,-25154,306,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1115,15.3,-23930,278,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1116,15.4,-20573,210,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1117,15.45,-19351,199,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1118,15.5,-18052,196,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1119,15.55,-16273,172,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1120,16,-15118,161,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1121,16.1,-12265,100,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1122,16.15,-10865,91,200,5,8,-5,0.31,1013,1,2,6,84,112,200,100
1123,16.2,-9538,84,400,6,8,-5,0.31,1014,2,7,6,84,112,200,100
1124,16.25,-8409,78,400,6,8,-5,0.31,1014,2,7,6,84,112,200,100
1125,16.3,-7111,71,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1126,16.4,-4652,56,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1127,16.45,-3863,49,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1128,16.5,-3126,43,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1129,16.55,-2492,37,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1130,17,-1910,31,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1131,17.1,-965,20,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1132,17.15,-650,15,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1133,17.2,-370,12,400,6,8,-5,0.31,1014,2,7,6,92,122,200,100
1134,17.25,-145,8,400,4,8,-5,0.35,1014,1,4,5,92,122,200,100
1135,17.3,19,6,400,4,8,-5,0.35,1014,1,4,5,92,122,200,100
1136,17.4,198,2,400,4,8,-5,0.35,1014,1,4,5,92,122,200,100
1137,17.45,226,1,400,4,8,-5,0.35,1014,1,4,5,126,166,200,100
1138,17.5,0,0,400,4,8,-5,0.35,1014,1,4,5,126,166,200,100
1139,17.55,0,0,400,4,8,-5,0.35,1014,1,4,5,126,166,200,100
1140,18,0,0,400,4,8,-5,0.35,1014,1,4,5,126,166,200,100
1141,18.1,0,0,400,4,6,-5,0.35,1014,1,4,5,126,166,200,100
1142,18.15,0,0,400,4,6,-5,0.35,1014,1,4,5,126,166,200,100
1143,18.2,0,0,400,4,6,-5,0.35,1014,1,4,5,126,166,200,100
1144,18.25,0,0,400,3,6,-5,0.38,1014,1,2,5,126,166,200,100
1145,18.3,0,0,400,3,6,-5,0.38,1014,1,2,5,126,166,200,100
1146,18.4,0,0,400,3,6,-5,0.38,1014,1,2,5,126,166,200,100
1147,18.45,0,0,400,3,6,-5,0.38,1014,1,2,5,126,166,200,100
1148,18.5,0,0,400,3,6,-5,0.38,1014,1,2,5,126,166,200,100
1149,18.55,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1150,19,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1151,19.1,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1152,19.15,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1153,19.2,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1154,19.25,0,0,400,3,6,-5,0.38,1014,1,2,5,141,188,200,100
1155,19.3,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1156,19.4,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1157,19.45,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1158,19.5,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1159,19.55,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1160,20,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1161,20.1,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1162,20.15,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1163,20.2,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1164,20.25,0,0,400,-1,6,-5,0.54,1015,1,1,4,141,188,200,100
1165,20.3,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1166,20.4,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1167,20.45,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1168,20.5,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1169,20.55,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1170,21,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1171,21.1,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1172,21.15,0,0,400,-2,6,-5,0.62,1016,1,1,4,141,188,200,100
1173,21.2,0,0,400,-2,6,-5,0.62,1016,1,1,4,142,189,200,100
1174,21.25,0,0,400,-2,6,-5,0.62,1016,1,1,4,142,189,200,100
1175,21.3,0,0,400,-2,6,-5,0.62,1016,1,1,4,142,189,200,100
1176,21.4,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1177,21.45,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1178,21.5,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1179,21.55,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1180,22,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1181,22.1,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1182,22.15,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1183,22.2,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1184,22.25,0,0,400,-2,6,-5,0.61,1016,1,2,3,142,189,200,100
1185,22.3,0,0,400,-2,6,-5,0.61,1016,1,2,3,139,185,200,100
1186,22.4,0,0,400,-2,6,-5,0.61,1016,1,2,3,139,185,200,100
1187,22.45,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1188,22.5,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1189,22.55,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1190,23,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1191,23.1,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1192,23.15,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1193,23.2,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1194,23.25,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1195,23.3,0,0,400,-2,6,-5,0.61,1017,1,4,4,139,185,200,100
1196,23.4,0,0,400,-2,6,-5,0.61,1017,1,4,4,131,173,200,100
1197,23.45,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1198,23.5,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1199,23.55,0,0,200,-3,9,-5,0.5,1018,1,1,13,60,82,100,200
1200,0,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1201,0.1,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1202,0.15,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1203,0.2,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1204,0.25,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1205,0.3,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1206,0.4,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1207,0.45,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1208,0.5,0,0,400,-2,6,-5,0.57,1017,1,4,5,131,173,200,100
1209,0.55,0,0,400,-2,6,-5,0.59,1017,1,2,5,131,173,200,100
1210,1,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1211,1.1,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1212,1.15,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1213,1.2,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1214,1.25,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1215,1.3,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1216,1.4,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1217,1.45,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1218,1.5,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1219,1.55,0,0,400,-2,6,-5,0.59,1017,1,2,5,127,168,200,100
1220,2,0,0,400,-2,6,-5,0.54,1017,1,3,6,127,168,200,100
1221,2.1,0,0,400,-2,6,-5,0.54,1017,1,3,6,127,168,200,100
1222,2.15,0,0,400,-2,6,-5,0.54,1017,1,3,6,127,168,200,100
1223,2.2,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1224,2.25,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1225,2.3,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1226,2.4,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1227,2.45,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1228,2.5,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1229,2.55,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1230,3,0,0,400,-2,6,-5,0.54,1017,1,3,6,129,170,200,100
1231,3.1,0,0,400,-2,6,-5,0.52,1018,1,5,7,129,170,200,100
1232,3.15,-13,0,400,-2,6,-5,0.52,1018,1,5,7,129,170,200,100
1233,3.2,-13,0,400,-2,6,-5,0.52,1018,1,5,7,129,170,200,100
1234,3.25,0,0,400,-2,6,-5,0.52,1018,1,5,7,129,170,200,100
1235,3.3,0,0,400,-2,6,-5,0.52,1018,1,5,7,122,160,200,100
